User_ID	Game_ID	Hours
5361	22	3.2
5362	22	66.0
5363	22	0.4
5364	521	68.0
5364	1047	62.0
5364	9	53.0
5364	657	32.0
5364	1302	22.0
5364	727	15.4
5364	92	14.9
5364	1119	13.9
5364	169	12.9
5364	4220	12.2
5364	10	9.0
5364	362	8.9
5364	300	8.8
5364	67	7.8
5364	796	5.8
5364	1547	5.8
5364	69	5.7
5364	545	4.2
5364	184	3.1
5364	150	2.8
5364	25	2.4
5364	390	2.3
5364	4221	2.2
5364	646	2.2
5364	1326	2.0
5364	276	2.0
5364	1374	1.9
5364	608	1.8
5364	975	1.3
5364	2151	1.3
5364	188	0.9
5364	552	0.7
5364	499	0.3
5364	298	0.3
5364	639	0.1
5365	10	1.8
5366	22	284.0
5367	22	33.0
5368	54	13.6
5370	103	4.9
5371	1473	0.7
5371	10	0.5
5372	76	62.0
5372	1005	3.5
5372	1395	1.4
5373	22	3.2
5374	1158	319.0
5374	1428	179.0
5374	1401	171.0
5374	1402	23.0
5375	516	53.0
5375	2387	50.0
5375	1491	49.0
5375	232	43.0
5375	2744	37.0
5375	112	30.0
5375	1906	30.0
5375	1367	24.0
5375	12	23.0
5375	595	22.0
5375	376	21.0
5375	4224	21.0
5375	324	20.0
5375	1348	20.0
5375	1864	19.7
5375	646	19.1
5375	1047	18.5
5375	126	16.8
5375	222	15.7
5375	184	15.7
5375	805	15.5
5375	1634	15.5
5375	171	14.5
5375	791	13.8
5375	1242	13.4
5375	875	12.1
5375	1105	11.6
5375	1050	11.2
5375	4225	10.8
5375	2244	10.7
5375	475	10.2
5375	408	9.5
5375	1828	8.7
5375	511	7.5
5375	2167	7.4
5375	1016	7.1
5375	995	7.1
5375	179	6.0
5375	1811	5.5
5375	4226	5.4
5375	670	5.4
5375	669	5.2
5375	828	5.1
5375	2527	5.1
5375	82	5.1
5375	387	3.4
5375	801	3.2
5375	1561	2.7
5375	114	2.5
5375	1302	2.5
5375	466	2.3
5375	1902	2.3
5375	3004	2.2
5375	3166	2.1
5375	146	2.0
5375	3650	1.6
5375	499	1.6
5375	2121	1.5
5375	1333	1.4
5375	725	1.3
5375	122	1.2
5375	508	1.1
5375	4227	1.1
5375	1762	1.1
5375	442	1.0
5375	97	0.9
5375	2743	0.9
5375	986	0.9
5375	153	0.8
5375	1470	0.7
5375	539	0.6
5375	614	0.6
5375	1228	0.5
5375	2542	0.5
5375	327	0.5
5375	67	0.4
5375	2242	0.4
5375	3020	0.3
5375	447	0.3
5375	115	0.3
5375	136	0.3
5375	43	0.3
5375	1556	0.3
5375	507	0.3
5375	393	0.3
5375	1011	0.2
5376	1132	0.6
5377	22	2.8
5378	22	400.0
5379	54	578.0
5379	22	26.0
5379	619	7.8
5379	29	2.6
5379	25	1.9
5379	1891	1.7
5379	1017	1.5
5379	986	1.2
5379	981	0.7
5379	563	0.6
5379	983	0.3
5379	1207	0.1
5380	22	5.0
5381	10	28.0
5381	543	13.0
5381	619	12.7
5381	1030	6.9
5381	570	6.4
5381	551	4.1
5381	553	3.7
5381	22	0.9
5381	2590	0.6
5382	10	0.4
5382	54	0.2
5383	22	1.7
5385	1727	0.1
5386	22	2.6
5387	22	2.8
5388	43	950.0
5388	1530	52.0
5389	22	1.8
5390	10	1120.0
5390	897	3.5
5390	1554	2.4
5390	444	2.2
5390	715	2.1
5390	905	1.7
5390	5	1.4
5391	54	69.0
5392	529	31.0
5392	997	12.5
5392	10	4.7
5392	560	2.1
5392	1746	0.2
5393	611	1.3
5394	529	3.0
5395	22	839.0
5395	10	442.0
5395	499	156.0
5395	2004	50.0
5395	408	48.0
5395	89	32.0
5395	20	17.9
5395	521	17.5
5395	657	13.7
5395	544	8.9
5395	43	7.5
5395	782	7.0
5395	3	6.4
5395	5	6.3
5395	1025	6.3
5395	55	5.7
5395	406	4.6
5395	9	4.5
5395	1112	4.3
5395	92	3.6
5395	1062	3.5
5395	150	3.4
5395	82	3.4
5395	546	3.3
5395	225	3.2
5395	489	2.9
5395	1103	2.9
5395	3419	2.6
5395	331	2.3
5395	1047	1.9
5395	1040	1.9
5395	486	1.9
5395	910	1.9
5395	720	1.8
5395	34	1.7
5395	170	1.5
5395	1028	1.5
5395	1905	1.4
5395	197	1.4
5395	1104	1.4
5395	51	1.3
5395	23	1.3
5395	160	1.1
5395	495	1.1
5395	54	1.1
5395	729	1.1
5395	395	1.1
5395	2244	1.1
5395	763	1.0
5395	2615	0.9
5395	312	0.9
5395	639	0.9
5395	786	0.9
5395	81	0.9
5395	2736	0.7
5395	113	0.7
5395	421	0.7
5395	90	0.7
5395	396	0.7
5395	2363	0.6
5395	1790	0.6
5395	362	0.6
5395	1063	0.5
5395	16	0.5
5395	552	0.4
5395	458	0.4
5395	171	0.4
5395	547	0.4
5395	730	0.4
5395	1354	0.4
5395	1576	0.3
5395	145	0.3
5395	936	0.3
5395	666	0.3
5395	1784	0.3
5395	399	0.3
5395	1	0.3
5395	3254	0.3
5395	79	0.3
5395	603	0.2
5395	771	0.2
5395	1569	0.2
5395	2403	0.2
5395	2355	0.2
5395	4232	0.2
5395	131	0.2
5395	341	0.2
5395	454	0.2
5395	957	0.2
5395	611	0.2
5395	1986	0.2
5395	1323	0.1
5395	3202	0.1
5395	478	0.1
5395	129	0.1
5395	306	0.1
5395	241	0.1
5395	632	0.1
5396	5	5.8
5397	612	94.0
5398	10	0.6
5399	22	2.9
5400	22	0.2
5401	22	282.0
5401	1	18.6
5401	23	2.4
5401	54	1.7
5401	619	1.6
5401	94	0.7
5402	2235	177.0
5402	1554	42.0
5402	2252	2.5
5402	3914	0.2
5403	22	47.0
5404	2659	0.3
5406	25	25.0
5406	5	16.3
5406	606	7.7
5406	10	6.8
5406	568	1.9
5407	257	155.0
5407	271	121.0
5407	107	104.0
5407	82	93.0
5407	92	74.0
5407	281	52.0
5407	14	49.0
5407	25	49.0
5407	1460	39.0
5407	90	36.0
5407	103	35.0
5407	28	34.0
5407	134	27.0
5407	81	27.0
5407	150	22.0
5407	139	22.0
5407	18	20.0
5407	158	19.1
5407	105	18.4
5407	10	16.0
5407	443	15.6
5407	58	15.1
5407	1035	14.7
5407	34	12.6
5407	89	12.0
5407	1244	11.4
5407	11	10.7
5407	1159	8.5
5407	5	8.3
5407	570	7.2
5407	1072	6.9
5407	1	5.7
5407	244	4.6
5407	22	4.0
5407	905	3.9
5407	1376	3.5
5407	324	3.3
5407	1029	2.6
5407	1447	2.3
5407	479	2.2
5407	1027	2.1
5407	19	1.9
5407	798	1.9
5407	563	1.7
5407	206	1.7
5407	477	1.4
5407	529	1.3
5407	1040	1.3
5407	2455	1.2
5407	892	1.0
5407	896	1.0
5407	391	0.9
5407	2191	0.8
5407	44	0.6
5407	1744	0.5
5407	565	0.5
5407	237	0.4
5407	1074	0.3
5407	216	0.3
5407	1427	0.3
5407	1445	0.2
5407	824	0.2
5407	3687	0.1
5407	262	0.1
5407	335	0.1
5407	993	0.1
5407	596	0.1
5407	1001	0.1
5408	22	6.9
5409	22	10.3
5410	10	870.0
5410	994	0.7
5410	719	0.4
5411	54	29.0
5411	529	10.2
5411	623	2.7
5411	10	1.2
5411	24	0.8
5411	1196	0.3
5412	3062	15.1
5412	84	13.8
5413	22	6.4
5414	22	0.3
5416	1435	0.8
5416	312	0.5
5418	22	13.9
5419	1269	192.0
5419	271	159.0
5419	1101	98.0
5419	1213	85.0
5419	1	54.0
5419	1273	42.0
5419	277	37.0
5419	1025	31.0
5419	1138	24.0
5419	232	23.0
5419	103	22.0
5419	2589	19.3
5419	1020	17.8
5419	112	17.3
5419	1090	16.3
5419	127	16.2
5419	355	15.1
5419	905	10.6
5419	1021	7.7
5419	11	7.6
5419	93	7.1
5419	281	6.2
5419	1102	6.0
5419	44	5.2
5419	14	4.2
5419	1134	4.1
5419	3181	4.1
5419	1040	3.4
5419	27	3.1
5419	1091	2.8
5419	16	2.5
5419	1345	2.5
5419	1980	2.0
5419	1086	1.8
5419	43	1.7
5419	1092	1.6
5419	184	1.3
5419	722	1.1
5419	203	0.8
5419	22	0.8
5419	10	0.6
5419	4235	0.5
5419	384	0.4
5419	1706	0.3
5419	1259	0.3
5420	575	45.0
5421	575	0.4
5421	43	0.2
5422	718	13.0
5422	22	7.2
5422	606	6.4
5422	597	6.0
5422	618	4.4
5422	1132	1.0
5423	1207	1.3
5424	22	162.0
5425	22	3.3
5427	22	1790.0
5427	54	23.0
5427	444	5.8
5427	2061	0.2
5428	10	90.0
5428	184	9.9
5428	1408	3.5
5429	79	22.0
5430	1360	43.0
5430	987	1.6
5430	988	0.6
5431	22	0.5
5432	1	178.0
5432	184	171.0
5432	4	92.0
5432	722	84.0
5432	421	79.0
5432	162	72.0
5432	157	54.0
5432	1035	52.0
5432	312	45.0
5432	16	44.0
5432	367	36.0
5432	233	33.0
5432	1236	33.0
5432	96	29.0
5432	243	26.0
5432	487	25.0
5432	1636	25.0
5432	143	23.0
5432	416	23.0
5432	338	21.0
5432	23	19.7
5432	1320	19.2
5432	1230	19.1
5432	28	18.7
5432	1370	17.2
5432	118	17.0
5432	102	15.4
5432	5	15.2
5432	782	14.4
5432	417	13.0
5432	14	12.2
5432	107	10.3
5432	203	8.7
5432	1811	6.6
5432	137	5.8
5432	22	4.2
5432	161	3.4
5432	2690	3.2
5432	135	2.7
5432	1614	2.1
5432	150	1.7
5432	771	0.8
5432	48	0.6
5432	2576	0.2
5433	22	42.0
5435	43	18.5
5436	10	0.8
5438	1020	483.0
5438	550	328.0
5438	275	240.0
5438	995	220.0
5438	1019	168.0
5438	523	152.0
5438	1096	118.0
5438	271	50.0
5438	59	37.0
5438	4094	33.0
5438	1231	31.0
5438	544	29.0
5438	281	28.0
5438	2860	25.0
5438	905	23.0
5438	547	19.7
5438	1748	18.2
5438	121	15.8
5438	65	2.9
5438	3284	2.7
5438	1398	0.4
5438	1397	0.3
5438	545	0.2
5439	1047	87.0
5439	93	68.0
5439	1057	43.0
5439	1050	28.0
5439	904	6.8
5439	1088	5.4
5439	43	0.1
5440	22	0.8
5441	10	11.7
5441	1040	0.6
5441	556	0.5
5442	22	2092.0
5442	11	25.0
5442	1414	10.8
5442	1040	9.8
5442	566	7.9
5442	989	5.9
5442	979	5.2
5442	529	2.7
5442	5	2.6
5442	25	2.3
5442	24	2.1
5442	564	1.9
5442	980	1.6
5442	3036	1.6
5442	1185	1.1
5442	7	1.0
5442	620	0.9
5442	1140	0.6
5442	623	0.6
5442	553	0.6
5442	1693	0.4
5442	21	0.4
5442	2618	0.4
5442	54	0.3
5442	626	0.3
5442	994	0.3
5442	1376	0.2
5442	522	0.1
5443	22	57.0
5444	1401	1246.0
5444	1158	934.0
5444	1344	907.0
5444	1428	546.0
5444	1684	472.0
5444	1430	365.0
5444	1402	360.0
5444	1429	224.0
5444	1096	116.0
5444	3321	62.0
5444	523	36.0
5444	1020	31.0
5444	550	27.0
5444	1231	22.0
5444	4238	16.0
5444	121	10.3
5444	4239	5.4
5444	1021	2.3
5444	585	1.9
5444	1040	0.4
5445	22	1.0
5446	617	483.0
5447	545	302.0
5447	575	17.6
5447	54	0.6
5448	22	0.9
5449	623	2.5
5449	719	0.6
5449	1085	0.1
5449	978	0.1
5450	568	143.0
5450	5	13.3
5450	22	0.5
5451	612	263.0
5451	54	103.0
5452	545	38.0
5452	1977	4.9
5453	10	21.0
5454	1309	34.0
5454	106	11.4
5454	545	1.5
5455	1090	174.0
5455	1092	69.0
5456	22	0.5
5457	1401	477.0
5457	1344	153.0
5457	1158	110.0
5458	1033	0.6
5459	521	3.3
5460	22	10.9
5461	22	15.8
5462	22	1.5
5463	1684	71.0
5463	1158	19.3
5464	621	11.1
5464	1326	4.9
5464	570	2.0
5464	1216	1.9
5464	375	0.5
5464	1744	0.5
5464	1449	0.2
5464	1017	0.1
5465	22	15.8
5466	271	1138.0
5466	281	52.0
5466	544	26.0
5466	547	13.3
5466	897	5.6
5466	93	4.4
5467	529	0.4
5468	18	13.5
5469	22	277.0
5469	1157	0.1
5470	271	70.0
5470	281	12.7
5471	22	40.0
5472	545	2965.0
5472	54	2428.0
5472	479	115.0
5472	390	10.5
5472	22	1.7
5472	10	1.6
5472	13	1.4
5472	1631	0.9
5472	9	0.7
5472	1099	0.6
5472	1109	0.5
5473	106	7.6
5474	184	758.0
5474	1	511.0
5474	1101	149.0
5474	105	117.0
5474	2	77.0
5474	4	71.0
5474	81	33.0
5474	143	26.0
5474	22	25.0
5474	357	17.2
5474	1102	9.9
5474	568	6.9
5474	10	3.7
5474	438	1.4
5474	4240	1.4
5475	22	342.0
5476	54	87.0
5476	22	1.8
5476	565	0.2
5476	529	0.2
5477	552	2.7
5478	10	0.7
5478	552	0.1
5479	545	2.2
5480	545	141.0
5480	548	48.0
5480	614	34.0
5480	390	0.4
5480	612	0.2
5481	22	62.0
5482	619	35.0
5483	499	208.0
5483	54	29.0
5483	92	7.8
5483	570	1.0
5483	1017	0.4
5484	612	1.4
5484	389	0.1
5485	22	1727.0
5485	271	127.0
5485	2	120.0
5485	5	73.0
5485	1101	69.0
5485	512	60.0
5485	184	58.0
5485	954	54.0
5485	281	31.0
5485	82	26.0
5485	511	23.0
5485	54	23.0
5485	140	17.1
5485	1102	14.5
5485	1741	14.0
5485	4	11.3
5485	230	11.1
5485	585	10.5
5485	58	8.9
5485	114	8.6
5485	739	8.1
5485	18	7.8
5485	97	7.0
5485	153	6.8
5485	402	6.6
5485	14	6.6
5485	10	6.0
5485	422	5.9
5485	1057	5.1
5485	801	4.4
5485	338	4.2
5485	41	4.1
5485	107	4.0
5485	470	3.9
5485	3994	3.0
5485	1	3.0
5485	1634	2.9
5485	727	2.8
5485	418	2.8
5485	451	2.6
5485	194	2.5
5485	1492	2.5
5485	129	2.5
5485	387	2.4
5485	1759	2.4
5485	247	2.4
5485	443	2.2
5485	250	2.1
5485	23	2.1
5485	1614	2.0
5485	123	1.9
5485	2228	1.9
5485	936	1.8
5485	1460	1.7
5485	28	1.6
5485	143	1.5
5485	1447	1.5
5485	1088	1.5
5485	380	1.5
5485	241	1.4
5485	137	1.3
5485	72	1.1
5485	771	1.0
5485	986	1.0
5485	1640	1.0
5485	1557	1.0
5485	100	1.0
5485	1793	0.9
5485	146	0.9
5485	1649	0.9
5485	499	0.8
5485	11	0.8
5485	267	0.7
5485	317	0.7
5485	3004	0.7
5485	377	0.7
5485	341	0.7
5485	1883	0.6
5485	179	0.6
5485	1025	0.6
5485	101	0.6
5485	138	0.5
5485	331	0.4
5485	34	0.4
5485	300	0.4
5485	44	0.4
5485	136	0.4
5485	1047	0.4
5485	73	0.4
5485	89	0.3
5485	1771	0.3
5485	324	0.3
5485	150	0.3
5485	171	0.3
5485	49	0.3
5485	1143	0.3
5485	2832	0.3
5485	393	0.3
5485	453	0.3
5485	156	0.2
5485	657	0.2
5485	149	0.2
5485	52	0.2
5485	1036	0.2
5485	33	0.2
5485	429	0.2
5485	27	0.1
5485	74	0.1
5485	905	0.1
5486	22	190.0
5487	22	0.7
5488	22	2.3
5489	22	6.3
5490	22	0.5
5491	10	0.5
5492	1333	7.2
5492	1434	1.1
5493	22	1198.0
5493	994	0.2
5495	547	4.9
5495	3473	3.6
5496	1401	48.0
5497	22	0.4
5498	22	0.5
5499	22	2.4
5500	250	16.0
5501	1046	95.0
5501	84	55.0
5501	1415	34.0
5501	2	23.0
5501	43	22.0
5501	327	19.3
5501	94	18.6
5501	657	17.5
5501	745	16.4
5501	421	15.8
5501	254	12.8
5501	4	12.1
5501	108	10.6
5501	93	10.4
5501	466	10.3
5501	76	10.3
5501	54	8.8
5501	1554	7.7
5501	184	7.3
5501	98	7.2
5501	1090	7.0
5501	102	6.9
5501	104	6.8
5501	1028	6.5
5501	410	6.4
5501	138	5.0
5501	1110	3.7
5501	451	3.4
5501	998	3.2
5501	222	3.2
5501	545	3.1
5501	1399	3.0
5501	145	2.9
5501	285	2.7
5501	1091	2.2
5501	69	2.1
5501	259	1.6
5501	1575	1.6
5501	1530	1.4
5501	67	1.3
5501	1036	1.3
5501	153	1.2
5501	112	1.1
5501	230	1.1
5501	512	1.0
5501	632	0.9
5501	23	0.8
5501	847	0.7
5501	550	0.6
5501	114	0.5
5501	2990	0.3
5501	1031	0.3
5501	1407	0.1
5501	2838	0.1
5501	3004	0.1
5501	3708	0.1
5502	1649	7.0
5502	412	0.6
5503	10	8.9
5503	605	3.1
5504	22	6.4
5505	565	1.5
5506	22	232.0
5506	1426	19.6
5506	5	2.2
5506	479	0.8
5508	22	1426.0
5509	612	45.0
5509	4	22.0
5509	613	4.8
5510	570	464.0
5510	958	461.0
5510	9	278.0
5510	1415	225.0
5510	546	217.0
5510	623	170.0
5510	1040	149.0
5510	10	137.0
5510	408	132.0
5510	184	109.0
5510	13	95.0
5510	5	91.0
5510	271	84.0
5510	551	74.0
5510	50	67.0
5510	443	63.0
5510	1039	61.0
5510	1269	59.0
5510	1655	50.0
5510	444	41.0
5510	106	40.0
5510	225	36.0
5510	1101	34.0
5510	82	28.0
5510	232	27.0
5510	1102	25.0
5510	520	23.0
5510	112	23.0
5510	1828	21.0
5510	18	20.0
5510	129	19.9
5510	2241	19.3
5510	1382	17.3
5510	281	14.7
5510	1025	12.8
5510	327	12.8
5510	156	12.4
5510	92	12.3
5510	1028	12.1
5510	7	10.7
5510	2608	9.2
5510	2724	8.8
5510	552	8.5
5510	727	8.3
5510	3262	7.2
5510	267	7.1
5510	729	6.0
5510	793	5.7
5510	22	5.3
5510	46	4.8
5510	134	4.7
5510	43	4.5
5510	252	4.3
5510	3080	4.3
5510	1373	4.1
5510	210	3.7
5510	123	3.5
5510	563	3.5
5510	194	3.4
5510	554	3.2
5510	418	3.2
5510	3331	3.2
5510	1036	3.1
5510	650	2.9
5510	146	2.8
5510	2690	2.7
5510	169	2.6
5510	1259	2.4
5510	115	2.3
5510	1362	2.3
5510	77	2.1
5510	234	1.8
5510	182	1.6
5510	499	1.5
5510	519	1.5
5510	1041	1.5
5510	906	1.4
5510	1399	1.3
5510	2193	1.1
5510	715	1.1
5510	2826	1.1
5510	558	0.9
5510	2070	0.9
5510	62	0.8
5510	2403	0.7
5510	139	0.6
5510	33	0.6
5510	107	0.5
5510	1507	0.5
5510	293	0.5
5510	206	0.4
5510	689	0.3
5510	529	0.3
5510	67	0.2
5510	1999	0.2
5510	2164	0.2
5510	119	0.2
5510	324	0.1
5510	352	0.1
5510	478	0.1
5511	1040	2.6
5512	25	2.8
5513	605	1.3
5513	1006	0.8
5515	76	841.0
5516	243	168.0
5516	482	95.0
5516	286	39.0
5516	492	2.9
5516	1580	0.8
5517	22	1024.0
5517	612	352.0
5518	612	488.0
5518	614	1.6
5518	616	0.6
5520	22	1.0
5521	995	8.8
5521	43	0.4
5522	550	68.0
5523	719	5.6
5524	1096	174.0
5524	1020	25.0
5525	558	7.8
5526	54	70.0
5526	25	49.0
5526	529	0.2
5527	1216	0.8
5528	22	1.5
5529	54	845.0
5529	998	125.0
5529	106	27.0
5529	10	14.3
5529	34	5.5
5529	1030	0.6
5529	90	0.4
5529	798	0.4
5530	134	13.6
5530	9	6.1
5530	150	1.2
5530	281	1.0
5530	4	0.9
5530	565	0.8
5530	547	0.6
5530	389	0.6
5530	5	0.2
5531	511	44.0
5531	1021	18.9
5531	1399	3.4
5532	10	12.9
5533	529	27.0
5533	623	0.4
5534	54	1329.0
5534	43	67.0
5534	106	40.0
5534	612	13.6
5534	138	9.2
5534	114	6.9
5534	163	5.9
5534	4190	3.9
5534	45	3.0
5534	69	2.5
5534	1046	2.3
5534	184	2.3
5534	4241	0.8
5534	545	0.5
5534	614	0.3
5535	570	452.0
5535	1448	2.5
5535	1027	2.3
5535	625	1.4
5535	529	1.2
5535	1040	1.2
5535	1888	0.4
5536	18	0.5
5537	22	1391.0
5537	1041	4.5
5538	22	1009.0
5538	54	510.0
5538	612	203.0
5538	1089	37.0
5538	554	34.0
5538	443	32.0
5538	76	21.0
5538	570	9.2
5538	155	8.0
5538	719	4.5
5538	657	4.0
5538	499	2.5
5538	798	1.8
5538	980	0.9
5538	621	0.9
5538	438	0.8
5538	624	0.4
5538	625	0.1
5538	89	0.1
5539	22	1299.0
5540	22	475.0
5540	76	6.9
5541	106	9.1
5542	76	446.0
5542	987	47.0
5542	988	0.1
5543	43	35.0
5543	347	1.6
5543	346	1.5
5544	22	2.2
5545	22	18.1
5547	10	404.0
5547	25	133.0
5547	54	106.0
5547	529	11.9
5547	24	6.1
5547	567	1.2
5547	499	0.7
5547	22	0.5
5547	1132	0.4
5548	955	14.4
5548	961	2.5
5549	54	586.0
5549	2003	0.7
5549	529	0.2
5550	22	465.0
5551	10	0.6
5552	1040	0.4
5553	22	262.0
5553	2243	222.0
5553	4242	166.0
5553	499	93.0
5553	2	84.0
5553	4243	83.0
5553	512	76.0
5553	1950	75.0
5553	1261	54.0
5553	4244	50.0
5553	1	47.0
5553	46	43.0
5553	1729	31.0
5553	495	30.0
5553	1269	28.0
5553	43	27.0
5553	4245	26.0
5553	1138	25.0
5553	2061	24.0
5553	339	22.0
5553	1827	22.0
5553	4	20.0
5553	364	18.5
5553	394	18.1
5553	501	17.5
5553	67	15.6
5553	657	14.1
5553	1732	13.4
5553	1028	13.3
5553	3004	11.6
5553	2637	10.3
5553	188	10.1
5553	2360	10.0
5553	4246	8.0
5553	727	8.0
5553	2728	7.9
5553	2778	7.7
5553	1953	7.5
5553	2674	7.2
5553	470	6.8
5553	2499	6.8
5553	153	6.1
5553	393	5.8
5553	2994	5.8
5553	4247	5.6
5553	1041	5.0
5553	2366	5.0
5553	247	4.7
5553	4132	4.5
5553	53	4.2
5553	2049	4.1
5553	963	4.0
5553	2818	3.9
5553	1813	3.6
5553	1576	3.5
5553	588	2.8
5553	608	2.7
5553	136	2.2
5553	11	2.0
5553	133	1.5
5553	223	1.4
5553	722	1.4
5553	3394	1.2
5553	1036	1.1
5553	3084	1.0
5553	149	1.0
5553	4248	1.0
5553	4249	0.7
5553	529	0.7
5553	1145	0.7
5553	25	0.5
5553	354	0.5
5553	2661	0.4
5553	4250	0.3
5553	1497	0.3
5553	2023	0.2
5553	463	0.2
5553	3395	0.1
5554	22	1.6
5556	290	0.3
5557	573	0.3
5558	22	31.0
5559	22	2.2
5560	22	1.8
5561	22	220.0
5562	165	157.0
5562	1036	120.0
5562	1041	26.0
5562	499	14.3
5562	2690	9.7
5562	14	8.9
5562	291	1.4
5563	551	524.0
5563	1057	400.0
5563	1047	96.0
5563	46	54.0
5563	1088	44.0
5563	22	34.0
5563	486	23.0
5563	2023	5.9
5563	478	2.0
5563	105	1.8
5563	1326	1.0
5563	107	0.7
5564	22	0.7
5565	22	97.0
5566	107	2.9
5567	1428	2279.0
5567	1401	1710.0
5567	1344	1656.0
5567	1402	1435.0
5567	1158	1090.0
5567	165	2.4
5567	1430	0.5
5568	575	6.7
5569	10	0.2
5570	271	0.8
5572	107	21.0
5572	134	17.0
5572	139	9.7
5572	206	1.2
5573	54	50.0
5574	2020	2.4
5575	22	293.0
5576	1040	8.1
5576	22	0.4
5577	1025	65.0
5577	43	3.6
5579	22	3704.0
5579	1311	31.0
5579	106	16.1
5579	232	11.1
5579	632	3.8
5579	82	2.5
5579	10	2.0
5579	230	1.0
5579	1326	0.7
5579	1310	0.3
5580	565	0.5
5581	545	3.5
5582	22	0.7
5583	22	283.0
5583	225	17.5
5584	1	33.0
5584	10	26.0
5584	566	8.8
5584	499	8.5
5584	25	8.2
5584	106	4.6
5584	1220	4.1
5584	184	4.1
5584	1145	2.3
5584	1832	2.0
5584	568	1.2
5584	1591	1.0
5584	553	0.8
5584	381	0.8
5584	2253	0.4
5584	1072	0.4
5584	1098	0.4
5584	324	0.4
5585	22	900.0
5586	22	664.0
5587	340	3.1
5588	10	56.0
5588	905	9.6
5589	1310	0.3
5590	545	5.1
5590	25	2.1
5591	54	127.0
5591	3845	1.9
5591	257	1.6
5592	611	613.0
5592	612	6.3
5592	54	1.4
5592	613	1.2
5593	43	27.0
5594	22	467.0
5594	54	327.0
5594	84	42.0
5594	184	35.0
5594	124	30.0
5594	5	5.6
5594	2700	2.0
5594	612	1.8
5594	443	1.8
5594	2856	0.7
5594	611	0.2
5595	3080	31.0
5595	84	1.7
5595	64	0.1
5596	22	170.0
5596	1374	0.6
5597	22	1.0
5598	54	509.0
5598	76	97.0
5598	621	55.0
5598	988	34.0
5598	1754	34.0
5598	1415	13.2
5598	84	7.9
5598	558	6.0
5598	1372	4.5
5598	106	3.9
5598	89	2.5
5598	798	1.2
5598	560	0.9
5598	568	0.8
5598	10	0.7
5598	1030	0.4
5598	22	0.3
5598	1090	0.2
5598	987	0.2
5599	7	17.8
5599	565	1.0
5600	22	2.6
5601	22	2412.0
5601	612	369.0
5601	545	265.0
5601	54	32.0
5601	1036	27.0
5601	92	22.0
5601	616	13.6
5601	82	9.9
5601	81	9.4
5601	613	9.2
5601	1373	7.9
5601	9	7.6
5601	5	6.6
5601	193	4.8
5601	1041	4.5
5601	10	4.4
5601	18	4.3
5601	611	3.9
5601	745	3.7
5601	25	2.0
5601	422	1.7
5601	1026	1.5
5601	166	1.4
5601	385	0.9
5601	739	0.9
5601	150	0.7
5601	24	0.6
5601	111	0.4
5601	33	0.4
5601	614	0.3
5602	22	1110.0
5602	43	109.0
5603	54	550.0
5603	150	11.6
5603	92	11.5
5603	18	8.5
5603	139	3.7
5603	162	1.6
5604	54	23.0
5604	1395	13.5
5604	1333	4.0
5604	1888	2.7
5604	1030	1.8
5604	605	1.4
5604	619	1.3
5604	22	1.0
5604	529	0.3
5605	612	25.0
5605	5	17.3
5606	107	1.2
5607	22	1.0
5608	22	1.7
5610	719	1.1
5611	545	336.0
5611	10	89.0
5611	327	25.0
5611	552	4.9
5611	150	3.9
5611	1322	2.0
5611	22	0.5
5611	107	0.4
5611	134	0.2
5612	545	0.3
5613	22	0.2
5615	22	2.9
5615	19	2.8
5615	568	1.6
5615	10	0.4
5616	163	545.0
5616	76	150.0
5616	998	147.0
5616	443	43.0
5616	478	25.0
5616	550	21.0
5616	222	7.9
5616	77	5.6
5616	897	4.9
5616	617	4.7
5616	482	4.3
5616	4254	3.6
5616	529	2.5
5616	2378	2.1
5616	1114	0.9
5616	1377	0.6
5616	583	0.4
5616	623	0.3
5616	1144	0.3
5617	22	121.0
5618	1	54.0
5619	22	921.0
5619	1402	877.0
5619	1158	293.0
5619	1428	272.0
5619	1429	124.0
5619	20	2.5
5620	1428	16.1
5620	2762	1.4
5621	612	0.5
5622	10	3.4
5624	22	1.6
5625	22	0.3
5626	22	2.8
5627	1020	91.0
5627	1050	1.3
5628	22	393.0
5631	281	11.6
5631	271	6.7
5632	2512	7.5
5633	612	6.8
5635	22	1.5
5636	127	11.2
5636	966	1.6
5637	22	1177.0
5638	262	0.4
5639	22	1.0
5640	54	209.0
5641	10	13.0
5642	22	2.5
5643	22	4.3
5644	545	1021.0
5644	612	69.0
5644	611	62.0
5644	1830	32.0
5644	613	15.6
5644	1891	8.3
5644	24	6.7
5644	620	1.7
5644	22	0.2
5645	22	3.3
5646	1320	46.0
5646	59	14.8
5646	727	5.2
5646	1	3.6
5646	54	1.7
5646	22	1.2
5646	150	1.0
5647	499	62.0
5647	1448	3.7
5647	1176	0.8
5647	1449	0.7
5648	22	6.8
5648	10	1.1
5648	621	0.2
5648	1157	0.1
5649	25	53.0
5650	24	2.1
5650	1326	0.3
5651	22	1.8
5652	1457	306.0
5652	986	267.0
5652	2	239.0
5652	92	85.0
5652	25	38.0
5652	1980	31.0
5652	511	28.0
5652	1985	16.5
5652	2875	0.5
5653	22	23.0
5655	22	87.0
5656	10	2.8
5657	10	0.8
5658	529	1.4
5659	552	0.3
5660	10	0.8
5661	22	111.0
5662	22	2.4
5663	22	0.5
